gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_trnsprtn_pkey,bike_trips_05_taz,bike_trips_05_taz_d,daily_ride_qrt,daily_ride_egt,ped_vol_ann,ped_vol_24h,walktrips_05_taz,walktrips_05_taz_d
"290","20446000",37.71848736240,-122.39354480900,"290","64","5065","14822","2969","92708","254","510","30726"
"291","20447000",37.72159985280,-122.39074534100,"291","51","5065","10440","1986","290266","795","280","30726"
"292","20448000",37.72097598680,-122.39130648900,"292","78","5065","11845","2580","293843","805","420","30726"
"293","20449000",37.72222494640,-122.39018307800,"293","19","5065","8752","954","342571","939","93","30726"
"294","20450000",37.72285144150,-122.38961954100,"294","19","5065","7920","132","366826","1005","93","30726"
"295","20451000",37.72454387470,-122.39092432800,"295","30","5065","22972","1467","361692","991","170","30726"
"296","20452000",37.72391410480,-122.39149191400,"296","19","5065","22624","3046","364995","1000","93","30726"
"297","20453000",37.72265795660,-122.39260969700,"297","19","5065","27690","6965","378597","1037","93","30726"
"298","20454000",37.72203471700,-122.39317195800,"298","19","5065","29078","7064","348596","955","93","30726"
"299","20455000",37.72322233440,-122.39526464700,"299","19","5065","29485","17541","1196395","3278","93","30726"
"300","20456000",37.72329391900,-122.39206657500,"300","19","5065","23379","1155","408021","1118","93","30726"
"301","20457000",37.72397256360,-122.39492615300,"301","19","5065","30741","18995","1184897","3246","93","30726"
"302","20458000",37.72017522110,-122.39485204900,"302","78","5065","23780","9782","138765","380","420","30726"
"303","20459000",37.71955810500,-122.39543147400,"303","42","5065","24442","7913","136865","375","146","30726"
"304","20460000",37.72023091310,-122.39661702600,"304","63","5065","33717","9313","640241","1754","547","30726"
"305","20461000",37.71830977060,-122.39655500600,"305","42","5065","24701","2743","133029","364","146","30726"
"306","20463000",37.71769706520,-122.39710641200,"306","42","5065","28844","686","120267","329","146","30726"
"307","20465000",37.71817772600,-122.39798097700,"307","42","5065","34120","7150","123006","337","146","30726"
"308","20466000",37.71947657860,-122.39695435200,"308","42","5065","29863","6731","581245","1592","146","30726"
"309","20467000",37.71883435800,-122.39747873400,"309","42","5065","29349","6495","434681","1191","146","30726"
"310","20469000",37.72140846080,-122.39373692900,"310","78","5065","27964","8992","264748","725","420","30726"
"311","20470000",37.72078305410,-122.39430194800,"311","78","5065","25330","9621","243492","667","420","30726"
"312","20471000",37.72171588020,-122.39594382800,"312","78","5065","28308","16622","1118243","3064","420","30726"
"313","20472000",37.72243160390,-122.39562276000,"313","38","5065","31252","18954","1006778","2758","175","30726"
"314","20473000",37.72098153000,-122.39627284200,"314","78","5065","28592","13059","702259","1924","420","30726"
"315","20475000",37.72074003700,-122.39646333200,"315","63","5065","36488","9119","166194","455","547","30726"
"316","20476000",37.72092961880,-122.39727098200,"316","63","5065","43688","11238","243478","667","547","30726"
"317","20477000",37.72059046130,-122.39729521100,"317","63","5065","37079","8125","243709","668","547","30726"
"318","20478000",37.72262621490,-122.39662620100,"318","38","5065","41123","17035","101016","277","175","30726"
"319","20479000",37.72287427720,-122.39766813500,"319","38","5065","45182","10315","100902","276","175","30726"
"320","20480000",37.72303615920,-122.39834811400,"320","38","5065","49733","6850","286147","784","175","30726"
"321","20481000",37.72516720620,-122.39036270700,"321","30","5065","19729","1702","330924","907","170","30726"
"322","20482000",37.72579056010,-122.38980070700,"322","32","5065","17881","2886","337044","923","139","30726"
"323","20483000",37.72809908160,-122.39054746300,"323","59","5065","27964","8409","302029","827","342","30726"
"324","20484000",37.72872846360,-122.38998131700,"324","59","5065","29842","4970","310328","850","342","30726"
"325","20485000",37.72848958060,-122.39289942000,"325","125","5065","32123","15397","1059391","2902","556","30726"
"326","20486000",37.72747634680,-122.39110761700,"326","15","5065","28958","9246","267001","732","132","30726"
"327","20487000",37.72560377670,-122.39279193400,"327","30","5065","32144","8900","400598","1098","170","30726"
"328","20488000",37.72497357100,-122.39335876100,"328","19","5065","28651","11673","399725","1095","93","30726"
"329","20489000",37.72547565020,-122.39424349300,"329","30","5065","30980","15504","1173916","3216","170","30726"
"330","20490000",37.72622242050,-122.39223549500,"330","30","5065","30031","9945","306037","838","170","30726"
"331","20491000",37.72773346810,-122.39323278700,"331","15","5065","31097","15768","1034892","2835","132","30726"
"332","20492000",37.72685132390,-122.39166981600,"332","30","5065","28250","10497","259405","711","170","30726"
"333","20493000",37.72697983240,-122.39357015700,"333","125","5065","32998","13906","1109140","3039","556","30726"
"334","20494000",37.72791331300,-122.39352888700,"334","125","5065","30819","14572","327030","896","556","30726"
"335","20495000",37.72728040220,-122.39409981400,"335","125","5065","32191","11556","352890","967","556","30726"
"336","20496000",37.73322326250,-122.39124449300,"336","88","5065","53648","25420","2101065","5756","359","30726"
"337","20497000",37.73228996250,-122.38960059900,"337","54","5065","45718","18217","269890","739","336","30726"
"338","20498000",37.73243190850,-122.39152135100,"338","101","5065","52996","22106","2098920","5750","923","30726"
"339","20499000",37.73166293910,-122.39016440100,"339","54","5065","47520","16951","324818","890","336","30726"
"340","20500000",37.73164354620,-122.39179715600,"340","101","5065","50807","20733","4029656","11040","923","30726"
"341","20501000",37.73103714720,-122.39072708400,"341","34","5065","46450","17225","323956","888","240","30726"
"342","20502000",37.73085518270,-122.39207295500,"342","101","5065","48804","22254","4004201","10970","923","30726"
"343","20503000",37.73041135220,-122.39128975700,"343","59","5065","46820","22325","352454","966","342","30726"
"344","20504000",37.72927845390,-122.39262453600,"344","125","5065","33525","20361","1083436","2968","556","30726"
"345","20505000",37.72915975410,-122.39241507400,"345","15","5065","33130","20521","307957","844","132","30726"
"346","20506000",37.72978555470,-122.39185242000,"346","59","5065","35018","17847","345783","947","342","30726"
"347","20507000",37.73006681860,-122.39234874800,"347","101","5065","36327","19497","1109228","3039","923","30726"
"348","20508000",37.73064213950,-122.39214662000,"348","101","5065","44046","21871","368708","1010","923","30726"
"349","20510000",37.72952669710,-122.39447920500,"349","125","5065","31773","16153","259990","712","556","30726"
"350","20511000",37.72939917130,-122.39358151800,"350","125","5065","32633","21830","195124","535","556","30726"
"351","20512000",37.73079994490,-122.39326226400,"351","101","5065","37299","19981","199796","547","923","30726"
"352","20513000",37.73072896080,-122.39276042300,"352","101","5065","46376","21984","368580","1010","923","30726"
"353","20514000",37.73248790670,-122.39235791900,"353","101","5065","53069","16859","724555","1985","923","30726"
"354","20515000",37.72469313690,-122.39453212100,"354","19","5065","29622","16333","1290780","3536","93","30726"
"355","20517000",37.72623739460,-122.39390250700,"355","30","5065","33422","13557","1082479","2966","170","30726"
"356","20520000",37.72828546650,-122.39587098500,"356","125","5065","31696","9654","299346","820","556","30726"
"357","20521000",37.72741815790,-122.39598327100,"357","125","5065","31311","11893","351258","962","556","30726"
"358","20522000",37.73092693040,-122.39416009200,"358","101","5065","32472","12219","264377","724","923","30726"
"359","20523000",37.72899662430,-122.39543794400,"359","125","5065","29440","10164","307422","842","556","30726"
"360","20524000",37.72958444600,-122.39488573800,"360","101","5065","28741","6998","313776","860","923","30726"
"361","20525000",37.72965422050,-122.39537693300,"361","101","5065","29129","3546","111339","305","923","30726"
"362","20526000",37.73105449970,-122.39505769100,"362","101","5065","33385","3972","289505","793","923","30726"
"363","20527000",37.73085415610,-122.39364555500,"363","101","5065","41175","14559","264667","725","923","30726"
"364","20528000",37.73261557840,-122.39324250400,"364","101","5065","52951","12835","186665","511","923","30726"
"365","20529000",37.73097934540,-122.39453068800,"365","101","5065","39749","6150","165084","452","923","30726"
"366","20530000",37.73274324360,-122.39412709400,"366","101","5065","48347","4138","170413","467","923","30726"
"367","20531000",37.73107360210,-122.39519164400,"367","101","5065","32256","2981","102896","282","923","30726"
"368","20532000",37.73191177170,-122.39572616500,"368","81","5065","30954","3066","104117","285","442","30726"
"369","20533000",37.73261417880,-122.39686537700,"369","89","5065","14336","3372","116437","319","472","30726"
"370","20534000",37.73291814230,-122.39467807600,"370","89","5065","41425","1382","170685","468","472","30726"
"371","20535000",37.72980086210,-122.39640930800,"371","125","5065","27161","2301","110978","304","556","30726"
"372","20537000",37.72990988340,-122.39717687700,"372","81","5065","16260","1970","236466","648","442","30726"
"373","20538000",37.73131351900,-122.39685672900,"373","81","5065","15775","3387","243217","666","442","30726"
"374","20539000",37.72994018110,-122.39739019500,"374","125","5065","9797","1563","416741","1142","556","30726"
"375","20540000",37.72855802190,-122.39862237800,"375","125","5065","16762","1362","327228","897","556","30726"
"376","20541000",37.73143453570,-122.39769667800,"376","81","5065","11580","4162","126427","346","442","30726"
"377","20542000",37.73156219300,-122.39858277300,"377","81","5065","9756","3768","115735","317","442","30726"
"378","20546000",37.71618273810,-122.39973950800,"378","73","5065","38937","19734","140426","385","324","30726"
"379","20548000",37.71933824030,-122.39843907800,"379","63","5065","35056","10859","71945","197","547","30726"
"380","20550000",37.72092036360,-122.39960030000,"380","63","5065","40873","17096","155934","427","547","30726"
"381","20552000",37.71621130760,-122.39992983300,"381","73","5065","37772","18864","248062","680","324","30726"
"382","20554000",37.71657389680,-122.40011893300,"382","73","5065","36819","14630","187852","515","324","30726"
"383","20555000",37.71665014940,-122.39982814300,"383","28","5065","36258","12406","224934","616","201","30726"
"384","20556000",37.71790630990,-122.40013147600,"384","28","5065","32388","14663","169809","465","201","30726"
"385","20557000",37.71777641130,-122.40061861400,"385","73","5065","31941","15562","172119","472","324","30726"
"386","20558000",37.71751420670,-122.40160188800,"386","73","5065","32656","13718","120834","331","324","30726"
"387","20559000",37.71897994310,-122.40112213600,"387","73","5065","30026","13059","68294","187","324","30726"
"388","20560000",37.71872069520,-122.40210258500,"388","73","5065","29370","9280","83464","229","324","30726"
"389","20561000",37.71916172430,-122.40043463800,"389","73","5065","31412","15780","67469","185","324","30726"
"390","20562000",37.72040888330,-122.40073581700,"390","28","5065","34489","17089","68062","186","201","30726"
"391","20563000",37.72018168380,-122.40159992500,"391","28","5065","29054","17089","68900","189","201","30726"
"392","20564000",37.72114323780,-122.39832598300,"392","63","5065","38942","10104","153110","419","547","30726"
"393","20565000",37.72112068370,-122.39822956300,"393","63","5065","37717","8280","244827","671","547","30726"
"394","20566000",37.72130252360,-122.39900693200,"394","63","5065","44699","11879","154222","423","547","30726"
"395","20568000",37.72324239030,-122.39921440700,"395","63","5065","50372","10476","218324","598","547","30726"
"396","20569000",37.72151727210,-122.39992501800,"396","63","5065","47417","13589","171175","469","547","30726"
"397","20570000",37.72263328490,-122.40038213300,"397","63","5065","40801","19267","169420","464","547","30726"
"398","20571000",37.71992277410,-122.40258460000,"398","28","5065","25920","8688","75609","207","201","30726"
"399","20572000",37.72127745210,-122.40205647200,"399","45","5065","32131","12580","109209","299","336","30726"
"400","20573000",37.72153439880,-122.40107413000,"400","28","5065","33026","11520","118672","325","201","30726"
"401","20574000",37.72361620930,-122.40078474800,"401","73","5065","40222","18370","786171","2154","470","30726"
"402","20575000",37.72344678120,-122.40007300200,"402","38","5065","39141","16151","201497","552","175","30726"
"403","20576000",37.72283238530,-122.40161257900,"403","45","5065","35000","22716","228391","626","336","30726"
