gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_grp,intrsctn_type,x_street_comb
"261","20410000",37.71324664090,-122.41436981200,"0",INTERSECTIONS,SAWYER ST/VISITACION AVE
"262","20411000",37.70923281880,-122.41680844500,"0",INTERSECTIONS,VELASCO AVE/PUEBLO ST
"263","20412000",37.70947142980,-122.41765694300,"0",INTERSECTIONS,VELASCO AVE/CASTILLO ST
"264","20413000",37.70970883830,-122.41850119100,"0",INTERSECTIONS,VELASCO AVE
"265","20414000",37.71047317400,-122.41664846100,"0",INTERSECTIONS,BLYTHDALE AVE/HAHN ST
"266","20416000",37.71350427490,-122.41529083500,"0",INTERSECTIONS,HAHN ST/VISITACION AVE
"267","20421000",37.70831126620,-122.42008306600,"0",INTERSECTIONS,SANTOS ST/GENEVA AVE
"268","20422000",37.70854867350,-122.42092650800,"0",INTERSECTIONS,CARRIZAL ST/GENEVA AVE
"269","20423000",37.71073194540,-122.41877184200,"0",INTERSECTIONS,BLYTHDALE AVE/SANTOS ST
"270","20424000",37.71018703940,-122.42020179900,"0",INTERSECTIONS,CARRIZAL ST/VELASCO AVE
"271","20425000",37.70994690340,-122.41934779800,"0",INTERSECTIONS,SANTOS ST/VELASCO AVE
"272","20426000",37.70991221190,-122.42032153800,"0",INTERSECTIONS,PARQUE DR/CARRIZAL ST
"273","20427000",37.70874305440,-122.42161732900,"0",INTERSECTIONS,GENEVA AVE/ESQUINA DR
"274","20428000",37.70892735740,-122.42226516200,"0",INTERSECTIONS,CIELITO DR/GENEVA AVE
"275","20429000",37.71010380350,-122.42100292300,"0",INTERSECTIONS,ESQUINA DR/PARQUE DR
"276","20430000",37.71028620340,-122.42165162700,"0",INTERSECTIONS,CIELITO DR/PARQUE DR
"277","20431000",37.71131669340,-122.42224083100,"0",INTERSECTIONS,BLYTHDALE AVE/BROOKDALE AVE
"278","20432000",37.71193343190,-122.41876599500,"0",INTERSECTIONS,SANTOS ST/BROOKDALE AVE
"279","20433000",37.71234914680,-122.41828342100,"0",INTERSECTIONS,SANTOS ST/SUNNYDALE AVE
"280","20434000",37.71692190550,-122.39072310500,"0",INTERSECTIONS,JAMESTOWN AVE
"281","20435000",37.71615627490,-122.39000172000,"0",INTERSECTIONS,GRIFFITH ST/JAMESTOWN AVE
"282","20436000",37.71868763360,-122.39056415400,"0",INTERSECTIONS,HOLLISTER AVE/HAWES ST
"283","20438000",37.71929846550,-122.39001968500,"0",INTERSECTIONS,HAWES ST/GILMAN AVE
"284","20439000",37.71804005330,-122.39114136600,"0",INTERSECTIONS,HAWES ST/INGERSON AVE
"285","20441000",37.71911364260,-122.39298153900,"0",INTERSECTIONS,INGALLS ST/INGERSON AVE
"286","20442000",37.71858493070,-122.39204998300,"0",INTERSECTIONS,INGERSON AVE/REDONDO ST
"287","20443000",37.72034909920,-122.39187034300,"0",INTERSECTIONS,GILMAN AVE/INGALLS ST
"288","20444000",37.71973994940,-122.39241823100,"0",INTERSECTIONS,INGALLS ST/HOLLISTER AVE
"289","20445000",37.71795865460,-122.39261325900,"0",INTERSECTIONS,JAMESTOWN AVE/REDONDO ST
"290","20446000",37.71848736240,-122.39354480900,"0",INTERSECTIONS,INGALLS ST/JAMESTOWN AVE
"291","20447000",37.72159985280,-122.39074534100,"0",INTERSECTIONS,EGBERT AVE/INGALLS ST
"292","20448000",37.72097598680,-122.39130648900,"0",INTERSECTIONS,FITZGERALD AVE/INGALLS ST
"293","20449000",37.72222494640,-122.39018307800,"0",INTERSECTIONS,DONNER AVE/INGALLS ST
"294","20450000",37.72285144150,-122.38961954100,"0",INTERSECTIONS,CARROLL AVE/INGALLS ST
"295","20451000",37.72454387470,-122.39092432800,"0",INTERSECTIONS,BANCROFT AVE/JENNINGS ST
"296","20452000",37.72391410480,-122.39149191400,"0",INTERSECTIONS,JENNINGS ST/CARROLL AVE
"297","20453000",37.72265795660,-122.39260969700,"0",INTERSECTIONS,EGBERT AVE/JENNINGS ST
"298","20454000",37.72203471700,-122.39317195800,"0",INTERSECTIONS,FITZGERALD AVE/JENNINGS ST
"299","20455000",37.72322233440,-122.39526464700,"15",INTERSECTIONS,03RD ST/FITZGERALD AVE
"300","20456000",37.72329391900,-122.39206657500,"0",INTERSECTIONS,DONNER AVE/JENNINGS ST
"301","20457000",37.72397256360,-122.39492615300,"0",INTERSECTIONS,EGBERT AVE/03RD ST
"302","20458000",37.72017522110,-122.39485204900,"0",INTERSECTIONS,JENNINGS ST/INGERSON AVE
"303","20459000",37.71955810500,-122.39543147400,"0",INTERSECTIONS,JAMESTOWN AVE/JENNINGS ST
"304","20460000",37.72023091310,-122.39661702600,"0",INTERSECTIONS,03RD ST/HWY 101 S ON RAMP/JAMESTOWN AVE
"305","20461000",37.71830977060,-122.39655500600,"0",INTERSECTIONS,LE CONTE AVE/JENNINGS ST
"306","20463000",37.71769706520,-122.39710641200,"0",INTERSECTIONS,JENNINGS CT/MEADE AVE
"307","20465000",37.71817772600,-122.39798097700,"0",INTERSECTIONS,03RD ST/BAY SHORE BLVD/HWY 101 N OFF RAMP/MEADE AVE
"308","20466000",37.71947657860,-122.39695435200,"0",INTERSECTIONS,03RD ST/KEY AVE
"309","20467000",37.71883435800,-122.39747873400,"0",INTERSECTIONS,03RD ST/LE CONTE AVE
"310","20469000",37.72140846080,-122.39373692900,"0",INTERSECTIONS,GILMAN AVE/JENNINGS ST
"311","20470000",37.72078305410,-122.39430194800,"0",INTERSECTIONS,HOLLISTER AVE/JENNINGS ST
"312","20471000",37.72171588020,-122.39594382800,"0",INTERSECTIONS,03RD ST/HOLLISTER AVE
"313","20472000",37.72243160390,-122.39562276000,"0",INTERSECTIONS,GILMAN AVE/PAUL AVE/03RD ST
"314","20473000",37.72098153000,-122.39627284200,"0",INTERSECTIONS,INGERSON AVE/03RD ST
"315","20475000",37.72074003700,-122.39646333200,"0",INTERSECTIONS,03RD ST/SALINAS AVE
"316","20476000",37.72092961880,-122.39727098200,"0",INTERSECTIONS,CARR ST/SALINAS AVE
"317","20477000",37.72059046130,-122.39729521100,"0",INTERSECTIONS,JAMESTOWN AVE/KEITH ST
"318","20478000",37.72262621490,-122.39662620100,"0",INTERSECTIONS,CARR ST/PAUL AVE
"319","20479000",37.72287427720,-122.39766813500,"0",INTERSECTIONS,GOULD ST/PAUL AVE
"320","20480000",37.72303615920,-122.39834811400,"0",INTERSECTIONS,EXETER ST/PAUL AVE
"321","20481000",37.72516720620,-122.39036270700,"0",INTERSECTIONS,ARMSTRONG AVE/JENNINGS ST
"322","20482000",37.72579056010,-122.38980070700,"0",INTERSECTIONS,YOSEMITE AVE/JENNINGS ST
"323","20483000",37.72809908160,-122.39054746300,"0",INTERSECTIONS,KEITH ST/VAN DYKE AVE
"324","20484000",37.72872846360,-122.38998131700,"0",INTERSECTIONS,KEITH ST/UNDERWOOD AVE
"325","20485000",37.72848958060,-122.39289942000,"0",INTERSECTIONS,03RD ST/LANE ST/WALLACE AVE
"326","20486000",37.72747634680,-122.39110761700,"0",INTERSECTIONS,KEITH ST/WALLACE AVE
"327","20487000",37.72560377670,-122.39279193400,"0",INTERSECTIONS,BANCROFT AVE/KEITH ST
"328","20488000",37.72497357100,-122.39335876100,"0",INTERSECTIONS,CARROLL AVE/KEITH ST
"329","20489000",37.72547565020,-122.39424349300,"0",INTERSECTIONS,03RD ST/CARROLL AVE
"330","20490000",37.72622242050,-122.39223549500,"0",INTERSECTIONS,ARMSTRONG AVE/KEITH ST
"331","20491000",37.72773346810,-122.39323278700,"0",INTERSECTIONS,YOSEMITE AVE/03RD ST
"332","20492000",37.72685132390,-122.39166981600,"0",INTERSECTIONS,KEITH ST/YOSEMITE AVE
"333","20493000",37.72697983240,-122.39357015700,"0",INTERSECTIONS,03RD ST/ARMSTRONG AVE
"334","20494000",37.72791331300,-122.39352888700,"0",INTERSECTIONS,LANE ST/YOSEMITE AVE
"335","20495000",37.72728040220,-122.39409981400,"0",INTERSECTIONS,ARMSTRONG AVE/LANE ST
"336","20496000",37.73322326250,-122.39124449300,"0",INTERSECTIONS,QUESADA AVE/03RD ST
"337","20497000",37.73228996250,-122.38960059900,"0",INTERSECTIONS,QUESADA AVE/LANE ST
"338","20498000",37.73243190850,-122.39152135100,"0",INTERSECTIONS,03RD ST/BAY VIEW ST/REVERE AVE
"339","20499000",37.73166293910,-122.39016440100,"0",INTERSECTIONS,LANE ST/REVERE AVE
"340","20500000",37.73164354620,-122.39179715600,"0",INTERSECTIONS,SHAFTER AVE/03RD ST
"341","20501000",37.73103714720,-122.39072708400,"0",INTERSECTIONS,LANE ST/SHAFTER AVE
"342","20502000",37.73085518270,-122.39207295500,"0",INTERSECTIONS,03RD ST/THOMAS AVE
"343","20503000",37.73041135220,-122.39128975700,"0",INTERSECTIONS,LANE ST/THOMAS AVE
"344","20504000",37.72927845390,-122.39262453600,"14",INTERSECTIONS,03RD ST/VAN DYKE AVE/WILLIAMS AVE
"345","20505000",37.72915975410,-122.39241507400,"14",INTERSECTIONS,LANE ST/VAN DYKE AVE
"346","20506000",37.72978555470,-122.39185242000,"0",INTERSECTIONS,LANE ST/UNDERWOOD AVE
"347","20507000",37.73006681860,-122.39234874800,"0",INTERSECTIONS,03RD ST/UNDERWOOD AVE
"348","20508000",37.73064213950,-122.39214662000,"0",INTERSECTIONS,03RD ST/THORNTON AVE
"349","20510000",37.72952669710,-122.39447920500,"0",INTERSECTIONS,WILLIAMS AVE/CERES ST
"350","20511000",37.72939917130,-122.39358151800,"0",INTERSECTIONS,LUCY ST/WILLIAMS AVE
"351","20512000",37.73079994490,-122.39326226400,"0",INTERSECTIONS,LUCY ST/THORNTON AVE
"352","20513000",37.73072896080,-122.39276042300,"0",INTERSECTIONS,LATONA ST/THORNTON AVE
"353","20514000",37.73248790670,-122.39235791900,"0",INTERSECTIONS,BAY VIEW ST/LATONA ST
"354","20515000",37.72469313690,-122.39453212100,"0",INTERSECTIONS,DONNER AVE/03RD ST
"355","20517000",37.72623739460,-122.39390250700,"0",INTERSECTIONS,BANCROFT AVE/03RD ST
"356","20520000",37.72828546650,-122.39587098500,"0",ENDS,ARMSTRONG AVE
"357","20521000",37.72741815790,-122.39598327100,"0",ENDS,BANCROFT AVE
"358","20522000",37.73092693040,-122.39416009200,"0",INTERSECTIONS,CERES ST/THORNTON AVE
"359","20523000",37.72899662430,-122.39543794400,"0",INTERSECTIONS,MENDELL ST/YOSEMITE AVE
"360","20524000",37.72958444600,-122.39488573800,"0",INTERSECTIONS,MENDELL ST/WILLIAMS AVE
"361","20525000",37.72965422050,-122.39537693300,"0",INTERSECTIONS,WILLIAMS AVE/REDDY ST
"362","20526000",37.73105449970,-122.39505769100,"0",INTERSECTIONS,REDDY ST/THORNTON AVE
"363","20527000",37.73085415610,-122.39364555500,"0",INTERSECTIONS,POMONA ST/THORNTON AVE
"364","20528000",37.73261557840,-122.39324250400,"0",INTERSECTIONS,BAY VIEW ST/POMONA ST
"365","20529000",37.73097934540,-122.39453068800,"0",INTERSECTIONS,FLORA ST/THORNTON AVE
"366","20530000",37.73274324360,-122.39412709400,"0",INTERSECTIONS,BAY VIEW ST/FLORA ST
"367","20531000",37.73107360210,-122.39519164400,"0",INTERSECTIONS,THORNTON AVE/TOPEKA AVE
"368","20532000",37.73191177170,-122.39572616500,"0",INTERSECTIONS,NEWHALL ST/TOPEKA AVE/VENUS ST
"369","20533000",37.73261417880,-122.39686537700,"0",INTERSECTIONS,APOLLO ST/TOPEKA AVE
"370","20534000",37.73291814230,-122.39467807600,"0",INTERSECTIONS,BAYVIEW CIR/NEWHALL ST/BAY VIEW ST
"371","20535000",37.72980086210,-122.39640930800,"0",INTERSECTIONS,DIANA ST/WILLIAMS AVE
"372","20537000",37.72990988340,-122.39717687700,"0",INTERSECTIONS,NEPTUNE ST/WILLIAMS AVE
"373","20538000",37.73131351900,-122.39685672900,"0",INTERSECTIONS,THORNTON AVE/NEPTUNE ST
"374","20539000",37.72994018110,-122.39739019500,"0",INTERSECTIONS,WILLIAMS AVE/NEWHALL ST
"375","20540000",37.72855802190,-122.39862237800,"0",INTERSECTIONS,CARROLL AVE/ISSLEIB AVE/NEWHALL ST
"376","20541000",37.73143453570,-122.39769667800,"0",INTERSECTIONS,THORNTON AVE/VENUS ST
"377","20542000",37.73156219300,-122.39858277300,"0",INTERSECTIONS,THORNTON AVE/APOLLO ST
"378","20546000",37.71618273810,-122.39973950800,"0",INTERSECTIONS,GIRARD ST/SAN BRUNO AVE
"379","20548000",37.71933824030,-122.39843907800,"0",INTERSECTIONS,KEITH ST/LE CONTE AVE
"380","20550000",37.72092036360,-122.39960030000,"0",INTERSECTIONS,BAY SHORE BLVD/KEY AVE
"381","20552000",37.71621130760,-122.39992983300,"0",INTERSECTIONS,GIRARD ST
"382","20554000",37.71657389680,-122.40011893300,"0",INTERSECTIONS,WILDE AVE/GIRARD ST
"383","20555000",37.71665014940,-122.39982814300,"0",INTERSECTIONS,WILDE AVE/SAN BRUNO AVE
"384","20556000",37.71790630990,-122.40013147600,"0",INTERSECTIONS,HARKNESS AVE/SAN BRUNO AVE
"385","20557000",37.71777641130,-122.40061861400,"0",INTERSECTIONS,GIRARD ST/HARKNESS AVE
"386","20558000",37.71751420670,-122.40160188800,"0",INTERSECTIONS,BRUSSELS ST/HARKNESS AVE
"387","20559000",37.71897994310,-122.40112213600,"0",INTERSECTIONS,GIRARD ST/WARD ST
"388","20560000",37.71872069520,-122.40210258500,"0",INTERSECTIONS,WARD ST/BRUSSELS ST
"389","20561000",37.71916172430,-122.40043463800,"0",INTERSECTIONS,SAN BRUNO AVE
"390","20562000",37.72040888330,-122.40073581700,"0",INTERSECTIONS,ORDWAY ST/SAN BRUNO AVE
"391","20563000",37.72018168380,-122.40159992500,"0",INTERSECTIONS,GIRARD ST/ORDWAY ST
"392","20564000",37.72114323780,-122.39832598300,"0",INTERSECTIONS,SALINAS AVE/GOULD ST
"393","20565000",37.72112068370,-122.39822956300,"0",INTERSECTIONS,SALINAS AVE/JAMESTOWN AVE
"394","20566000",37.72130252360,-122.39900693200,"0",INTERSECTIONS,EXETER ST/SALINAS AVE
"395","20568000",37.72324239030,-122.39921440700,"0",INTERSECTIONS,CRANE ST/PAUL AVE
"396","20569000",37.72151727210,-122.39992501800,"0",INTERSECTIONS,HWY 101 S ON RAMP/SALINAS AVE/CRANE ST/BAY SHORE BLVD
"397","20570000",37.72263328490,-122.40038213300,"0",INTERSECTIONS,WHEAT ST/BAY SHORE BLVD
"398","20571000",37.71992277410,-122.40258460000,"0",INTERSECTIONS,BRUSSELS ST/ORDWAY ST
"399","20572000",37.72127745210,-122.40205647200,"0",INTERSECTIONS,GIRARD ST/MANSELL ST
"400","20573000",37.72153439880,-122.40107413000,"16",INTERSECTIONS,MANSELL ST/SAN BRUNO AVE
"401","20574000",37.72361620930,-122.40078474800,"0",INTERSECTIONS,BAY SHORE BLVD/PAUL AVE
"402","20575000",37.72344678120,-122.40007300200,"0",INTERSECTIONS,PAUL AVE/WHEAT ST
"403","20576000",37.72283238530,-122.40161257900,"0",INTERSECTIONS,OLMSTEAD ST/SAN BRUNO AVE
"404","20577000",37.72257407610,-122.40260481400,"0",INTERSECTIONS,GIRARD ST/OLMSTEAD ST
"405","20578000",37.72391999440,-122.40206096700,"0",INTERSECTIONS,SAN BRUNO AVE/PAUL AVE
"406","20579000",37.71613450170,-122.40212121200,"0",INTERSECTIONS,GOETTINGEN ST/WILDE AVE
"407","20580000",37.71725416280,-122.40257702100,"0",INTERSECTIONS,GOETTINGEN ST/HARKNESS AVE
"408","20581000",37.71846464690,-122.40307089400,"0",INTERSECTIONS,GOETTINGEN ST/WARD ST
"409","20582000",37.71833665300,-122.40355492400,"0",INTERSECTIONS,ANKENY ST/SPARTA ST/WARD ST
"410","20583000",37.71754588740,-122.40375027700,"0",INTERSECTIONS,HARKNESS AVE/SPARTA ST
"411","20584000",37.71781438710,-122.40453341500,"0",INTERSECTIONS,HARKNESS AVE
"882","21667000",37.73013562780,-122.42608431000,"0",INTERSECTIONS,CONGDON ST/NEY ST
"412","20585000",37.72102290410,-122.40303424200,"0",INTERSECTIONS,BRUSSELS ST/MANSELL ST
"413","20586000",37.71966385640,-122.40356926700,"0",INTERSECTIONS,GOETTINGEN ST/ORDWAY ST
"414","20587000",37.71892832110,-122.40405090500,"0",INTERSECTIONS,ANKENY ST/BISHOP ST
"415","20588000",37.71940633330,-122.40454859300,"0",INTERSECTIONS,ORDWAY ST/SOMERSET ST
"416","20589000",37.72076685170,-122.40401775500,"0",INTERSECTIONS,MANSELL ST/GOETTINGEN ST
"417","20590000",37.71717092920,-122.40773305500,"0",INTERSECTIONS,DELTA ST/TIOGA AVE
"418","20591000",37.71728124810,-122.40531016000,"0",INTERSECTIONS,RUTLAND ST/WILDE AVE
"419","20592000",37.71794523990,-122.40502199000,"0",INTERSECTIONS,HARKNESS AVE/RUTLAND ST
"420","20593000",37.71804470840,-122.40534586200,"0",INTERSECTIONS,ALDER ST/HARKNESS AVE
"421","20594000",37.71930853160,-122.40479160300,"0",INTERSECTIONS,ALDER ST/ANKENY ST/ORDWAY ST
"422","20596000",37.72050868020,-122.40500936900,"0",INTERSECTIONS,MANSELL ST/SOMERSET ST
"423","20597000",37.71966000640,-122.40556436100,"0",INTERSECTIONS,ANKENY ST/MILL ST
"424","20598000",37.72232176650,-122.40357396900,"0",INTERSECTIONS,BRUSSELS ST/OLMSTEAD ST
"425","20599000",37.72377502450,-122.40310582900,"0",INTERSECTIONS,GIRARD ST/DWIGHT ST
"426","20600000",37.72403561390,-122.40210839100,"0",INTERSECTIONS,DWIGHT ST/SAN BRUNO AVE
"427","20601000",37.72352272690,-122.40406786200,"0",INTERSECTIONS,BRUSSELS ST/DWIGHT ST
"428","20602000",37.72206365300,-122.40456537700,"0",INTERSECTIONS,GOETTINGEN ST/OLMSTEAD ST
"429","20603000",37.72013172890,-122.40598538400,"0",INTERSECTIONS,HOLYOKE ST/MANSELL ST
"430","20604000",37.72471814470,-122.40458626900,"0",INTERSECTIONS,BRUSSELS ST/WOOLSEY ST
"431","20606000",37.72328955770,-122.40508684900,"0",INTERSECTIONS,DWIGHT ST/GOETTINGEN ST
"432","20608000",37.72678018400,-122.39926974100,"0",INTERSECTIONS,EGBERT AVE/NEWHALL ST
"433","20609000",37.72795745640,-122.40195514400,"0",INTERSECTIONS,PHELPS ST/EGBERT AVE
"434","20610000",37.72696475890,-122.40187511800,"0",INTERSECTIONS,BAY SHORE BLVD/FITZGERALD AVE
"435","20612000",37.73016461390,-122.39897045800,"0",INTERSECTIONS,APOLLO ST/WILLIAMS AVE
"436","20613000",37.73003734360,-122.39807431000,"0",INTERSECTIONS,VENUS ST/WILLIAMS AVE
"437","20614000",37.73170309810,-122.39942324600,"0",INTERSECTIONS,BRIDGEVIEW DR/SCOTIA AVE/THORNTON AVE
"438","20615000",37.73327811560,-122.39768947200,"0",INTERSECTIONS,BRIDGEVIEW DR/TOPEKA AVE
"439","20617000",37.72983814680,-122.40027368600,"0",INTERSECTIONS,BANCROFT AVE/PHELPS ST
"440","20618000",37.72921143790,-122.40083401600,"0",INTERSECTIONS,CARROLL AVE/PHELPS ST
"441","20619000",37.73029192880,-122.39986697500,"0",INTERSECTIONS,PHELPS ST/VESTA ST/WILLIAMS AVE
"442","20620000",37.73147825930,-122.40029325900,"0",INTERSECTIONS,LEDYARD ST/THORNTON AVE/VESTA ST
"443","20621000",37.72858444520,-122.40139458700,"0",INTERSECTIONS,DONNER AVE/PHELPS ST
"444","20622000",37.72935716380,-122.40275224500,"0",INTERSECTIONS,BAY SHORE BLVD/DONNER AVE
"445","20623000",37.73231052390,-122.40002161600,"0",INTERSECTIONS,MADDUX AVE/SCOTIA AVE
"446","20624000",37.73363884800,-122.39858463600,"0",INTERSECTIONS,TOPEKA AVE/MADDUX AVE
"447","20625000",37.73246551380,-122.40126841800,"0",INTERSECTIONS,MERCURY ST/LEDYARD ST
"448","20626000",37.73125850890,-122.40113143400,"0",INTERSECTIONS,MERCURY ST/THORNTON AVE
"449","20628000",37.73121737770,-122.40128831600,"0",INTERSECTIONS,MERCURY ST/THORNTON AVE
"450","20631000",37.72497558750,-122.40360091900,"0",INTERSECTIONS,GIRARD ST/WOOLSEY ST
"451","20633000",37.72617320440,-122.40410076000,"0",INTERSECTIONS,GIRARD ST/WAYLAND ST
"452","20637000",37.72591546100,-122.40508600000,"0",INTERSECTIONS,WAYLAND ST/BRUSSELS ST
"453","20638000",37.72737430050,-122.40459382700,"0",INTERSECTIONS,BACON ST/GIRARD ST
"454","20639000",37.72446069400,-122.40557161300,"0",INTERSECTIONS,GOETTINGEN ST/WOOLSEY ST
"455","20640000",37.72565770960,-122.40607123500,"0",INTERSECTIONS,WAYLAND ST/GOETTINGEN ST
"456","20641000",37.72711466280,-122.40558630900,"0",INTERSECTIONS,BRUSSELS ST/BACON ST
"457","20642000",37.72990190180,-122.40302162200,"0",INTERSECTIONS,BAY SHORE BLVD/QUINT ST
"458","20643000",37.73026642830,-122.40269821800,"0",INTERSECTIONS,CARROLL AVE/QUINT ST
"459","20644000",37.73089560780,-122.40214000900,"0",INTERSECTIONS,BANCROFT AVE/QUINT ST
"460","20645000",37.73065835250,-122.40340046200,"0",INTERSECTIONS,BAY SHORE BLVD/CARROLL AVE/THORNTON AVE
"461","20646000",37.73080049480,-122.40286611300,"0",INTERSECTIONS,ELMIRA ST/THORNTON AVE
"462","20647000",37.73102392110,-122.40202616800,"0",INTERSECTIONS,QUINT ST/THORNTON AVE/WATERVILLE ST
"463","20650000",37.72883499830,-122.40409970300,"0",INTERSECTIONS,BURROWS ST/SAN BRUNO AVE
"464","20651000",37.73123692560,-122.40508587500,"0",INTERSECTIONS,SAN BRUNO AVE/SILLIMAN ST
"465","20652000",37.72857432060,-122.40509101800,"0",INTERSECTIONS,BURROWS ST/GIRARD ST
"466","20653000",37.72831523850,-122.40608137300,"0",INTERSECTIONS,BRUSSELS ST/BURROWS ST
"467","20654000",37.72977665020,-122.40558918500,"0",INTERSECTIONS,FELTON ST/GIRARD ST
"468","20697000",37.74404592850,-122.39032794100,"0",INTERSECTIONS,EVANS AVE/QUINT ST
"469","20700000",37.74510099960,-122.39218234000,"0",INTERSECTIONS,EVANS AVE/RANKIN ST
"470","20703000",37.74636177970,-122.39105679600,"0",INTERSECTIONS,CUSTER AVE/RANKIN ST
"471","20704000",37.74573372260,-122.39161749200,"0",INTERSECTIONS,DAVIDSON AVE/RANKIN ST
"472","20707000",37.74683473500,-122.39063456000,"0",ENDS,RANKIN ST
"473","20708000",37.75011834220,-122.39043303700,"0",INTERSECTIONS,CESAR CHAVEZ ST/INDIANA ST
"474","20712000",37.74835167510,-122.39664735600,"0",INTERSECTIONS,EVANS AVE/MARIN ST
"475","20716000",37.74187373700,-122.39482947100,"0",INTERSECTIONS,JERROLD AVE
"476","20717000",37.74134624610,-122.39557435100,"0",INTERSECTIONS,KIRKWOOD AVE/RANKIN ST
"477","20723000",37.74289681540,-122.39700132700,"0",INTERSECTIONS,JERROLD AVE/SELBY ST
"478","20724000",37.74239147090,-122.39741585000,"0",INTERSECTIONS,KIRKWOOD AVE/SELBY ST
"479","20725000",37.74726234790,-122.39600861400,"0",INTERSECTIONS,EVANS AVE/NAPOLEON ST/TOLAND ST
"480","20726000",37.74597422550,-122.39704283700,"0",INTERSECTIONS,GALVEZ AVE/TOLAND ST
"481","20727000",37.74535035250,-122.39760900000,"0",INTERSECTIONS,HUDSON AVE/TOLAND ST
"482","20730000",37.74968462310,-122.39728541600,"0",INTERSECTIONS,EVANS AVE/CESAR CHAVEZ ST
"483","20731000",37.73431133140,-122.39834226000,"0",INTERSECTIONS,MADDUX AVE/THOMAS AVE
"484","20732000",37.73530770920,-122.39820852200,"0",INTERSECTIONS,MADDUX AVE/QUINT ST
"485","20733000",37.73395771590,-122.39937988500,"0",INTERSECTIONS,QUINT ST/TOPEKA AVE
"486","20734000",37.73604528270,-122.39832716100,"0",INTERSECTIONS,REVERE AVE/ROBBLEE AVE
"487","20735000",37.73474803000,-122.39937464300,"0",INTERSECTIONS,QUINT ST/THOMAS AVE
"488","20736000",37.73286138140,-122.40056551200,"0",INTERSECTIONS,QUINT ST/SCOTIA AVE
"489","20737000",37.73448153680,-122.40220172400,"0",INTERSECTIONS,AUGUSTA ST/SCOTIA AVE/SILVER AVE
"490","20738000",37.73335135930,-122.40003563300,"0",INTERSECTIONS,QUINT ST/SANTA FE AVE
"491","20739000",37.73407320390,-122.40285586600,"0",INTERSECTIONS,SILVER AVE/LEDYARD ST
"492","20740000",37.73528591960,-122.39990933300,"0",INTERSECTIONS,ROBBLEE AVE/THOMAS AVE
"493","20741000",37.73558082120,-122.40035733500,"0",INTERSECTIONS,SILVER AVE/THOMAS AVE
"494","20742000",37.73643307640,-122.39855590200,"0",INTERSECTIONS,REVERE AVE/SILVER AVE
"495","20743000",37.73526139480,-122.40095239500,"0",INTERSECTIONS,SILVER AVE/TOPEKA AVE
"496","20744000",37.73488448520,-122.40155620700,"0",INTERSECTIONS,SANTA FE AVE/SILVER AVE
"497","20745000",37.73472732150,-122.40180798300,"0",INTERSECTIONS,CONKLING ST/SILVER AVE
"498","20747000",37.73696440020,-122.39950411700,"0",INTERSECTIONS,RANKIN ST/REVERE AVE
"499","20748000",37.73884664780,-122.39780954600,"0",INTERSECTIONS,RANKIN ST/OAKDALE AVE
